Index,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
7309,Greens,3.0,581.955777115091,64095.2686105396,Environment,193.98525903836398,No,330.413088748479,Yes,Female,After_16:00,,0.35185009450651705,1.8939814832992898,8.714898843318219,1.60668740514666,3.92317465273663,3278.0,44.59947028663011,550.804043217937,4405.73897392066,65279.8018632917,No,109172.80921631,23.4692147976437,251.18474943050398,67.5337885972112,37834.2659832195,90.0,30-45,0.0,867.86181509996,13.0,Public_or_other,Industry_or_other,678.193734657939,1.0,Yes
9206,Greys,8.0,915.217739373138,121963.142923446,Military,305.072579791046,No,399.7840219104,Yes,Male,After_16:00,0.7094882319215691,0.342305994359776,7.76062667137012,1.19997984496877,2.5181215419433998,0.922703815158457,5492.0,25.138059025630398,523.949614481048,5045.7394480661,58493.620262681296,Maybe,159827.264174855,22.8899457072543,127.28183948286001,70.8397752372548,93384.35152015519,30.0,Below_30,1.0,724.170505913562,8.0,Public_or_other,Industry_or_other,425.274901379158,0.0,Yes
8594,Turquoises,7.0,1931.3473625127697,329462.48125972,Environment,643.782454170923,Yes,511.76057863212304,No,Male,By_16:00,0.253826685715467,0.169098055455834,3.47745798062533,0.232320018112659,8.71215112274513,1.69575184350833,6304.0,56.5671909600496,462.966755209721,6043.53929674068,56757.6850368729,Yes,261898.889841886,21.516662269267503,44.0971516214235,67.90141700766979,415109.63075250795,90.0,45_and_up,1.0,707.4203719725929,11.0,Public_or_other,Hightech,479.14846884126405,0.0,No
9611,Purples,2.0,294.529606105958,42412.247719285,Environment,98.1765353686525,No,431.999841510267,Yes,Male,By_16:00,0.365999715635553,0.335957374889404,5.30977429123595,2.8241430805064702,6.702506155706941,5.26666805846617,3841.0,81.4243608387187,423.231306054134,5166.461027210929,52018.265213812,No,186623.86306489602,20.5725862752872,106.782403505068,96.5775104006752,9746.80863236093,90.0,30-45,3.0,659.233451421632,12.0,Car,Industry_or_other,470.250583643771,2.0,Yes
500,Yellows,7.0,-177.09454914906001,-11788.0546336598,Social,-59.0315163830199,Yes,199.69086609895402,Yes,Male,By_16:00,0.822267906274647,0.6181941537652161,9.90771808195859,2.09721795516089,,2.36800160491839,6348.0,53.13139124773439,247.03461007498402,2490.9778811395104,36885.5137713804,Yes,39876.4420033503,15.717334700100501,404.4264817067,7.14914917480201,3435.68841009573,70.0,Below_30,4.0,540.735023540414,12.0,Public_or_other,Public_Sector,596.869575726065,,No
3658,Greens,4.0,138.858549983545,12544.3305308635,Education,46.28618332784821,No,271.016740395534,Yes,Male,After_16:00,0.613823084393516,0.531376783270389,5.66589874681085,1.4346994948573402,8.171126460656518,9.60239895619452,4581.0,13.8621214078739,473.959794139476,3658.0869922342895,56724.5755717421,No,73450.0735746202,21.770617679328197,258.645170807267,73.53571678977458,2198.69695038702,100.0,Below_30,4.0,762.372172544647,13.0,Foot_or_bicycle,Industry_or_other,617.4133675591299,0.0,Yes
4550,Purples,9.0,1012.0583659268199,122763.09186443801,Education,337.35278864227297,No,363.90122150321196,Yes,Male,By_16:00,0.118509431602433,0.194938058964908,6.3279999699443605,6.90919339191169,5.608854976017031,4.23705342458561,5340.0,46.749478136189296,456.760724882967,4552.53366479805,53743.608470360305,No,132424.09901153,21.371961184761897,144.341797228928,44.06611993908879,114154.25679336,100.0,45_and_up,0.0,686.962377026911,16.0,Foot_or_bicycle,Hightech,478.97520496383794,1.0,Yes
9396,Purples,8.0,494.90655032302203,48242.668846105706,Education,164.968850107674,No,292.43501918464,Yes,Female,By_16:00,0.944107921095565,0.627480302006006,9.90634059533477,7.9792451462708405,8.449709555134179,2.7506986702792298,3676.0,45.351493172347496,345.89761587780504,3616.14542360201,43975.5182482422,No,85518.24044552099,18.5983229318615,258.619257822803,98.44392836093901,27389.6903559559,100.0,Below_30,0.0,586.906000814553,16.0,Foot_or_bicycle,Industry_or_other,492.70928921213,2.0,Yes
1835,Blues,9.0,1343.56422907138,265965.44891488,Education,447.854743023794,Yes,593.865428596676,No,Male,After_16:00,0.6917649849783629,0.888467249227688,1.18956233840436,3.72876431327313,2.78914026217535,6.17332920897752,8036.0,99.1541178198531,405.67595770110495,6750.006201368969,54439.9307077482,Yes,352676.14728231396,20.141399099891398,134.14721912199,4.08355735708028,201031.725591933,100.0,45_and_up,2.0,682.976248388843,13.0,Public_or_other,Student_or_Unemployed,516.9626871963629,0.0,No
354,Yellows,6.0,61.3394867418145,12403.753414648001,Education,20.4464955806048,Yes,606.64446705547,No,Male,By_16:00,0.938039881642908,0.306183999637142,3.17633949220181,2.62637604027987,8.826194449793551,7.91758971521631,4395.0,35.414744191803,316.769880136793,6699.98443082829,44764.184281911505,Yes,368017.509409015,17.7980302319328,236.10910964319402,91.9502611737698,448.505677108297,100.0,45_and_up,1.0,543.792946024859,13.0,Foot_or_bicycle,Hightech,396.071214392397,0.0,No
5217,Oranges,1.0,45.8397096607724,,Military,15.279903220257498,No,469.22287141767504,Yes,Male,By_16:00,0.274088198086247,0.552322496892884,6.01298138732091,9.78845968376845,7.81363753369078,3.97147764684632,4562.0,66.875276947394,348.937225284879,,44662.810100842595,Maybe,220170.103061448,18.6798614899811,194.538133914499,0.879045156762004,258.755345640692,30.0,30-45,5.0,551.6406434623281,6.0,Car,Public_Sector,381.349707128339,2.0,No
3236,Greens,8.0,62.0441980596665,6125.96930280626,Social,20.681399353222197,No,296.206712040103,Yes,Male,After_16:00,0.78657637257129,0.4168742077890779,0.85563110653311,7.704813387244941,9.385389629751439,7.121879260521379,9942.0,38.8759494991973,507.393030650493,3976.8531817020203,59848.1688016236,No,87738.4162576087,22.5253863596275,235.763575120807,44.162941840477295,458.401678560681,70.0,30-45,1.0,795.431186722116,9.0,Car,Student_or_Unemployed,618.313575865325,0.0,Yes
5563,Blues,7.0,1239.22559739292,311344.790892646,Financial,413.07519913097394,Yes,753.724240883142,No,Female,By_16:00,0.825332451146096,,3.77918127458543,7.937193072866651,9.742900305427609,4.31680784327909,8535.0,67.9089920129627,110.581274113471,7758.404957058359,31812.797942349902,Yes,568100.2312948679,10.5157631255877,468.458003528291,81.6578869242221,171054.195336225,60.0,45_and_up,1.0,395.612612491718,10.0,Foot_or_bicycle,Hightech,441.43408340255996,1.0,Yes
7515,Purples,3.0,196.75797044620097,28804.196471413703,Healthcare,65.5859901487337,No,439.182154696339,Yes,Male,After_16:00,0.505018784897402,0.29834128287620804,0.602957478258759,0.35114025697112106,4.77924701757729,3.77755011897534,4099.0,2.1232366329059,404.522836240196,5200.8672194437795,52576.4449396489,No,192880.96500371897,20.112753074609103,125.544421530929,87.3960533179343,4377.108093938529,80.0,45_and_up,0.0,685.130537881363,,Foot_or_bicycle,Industry_or_other,554.283539591105,1.0,Yes
6424,Purples,2.0,407.82957622902495,54015.3847884933,Education,135.943192076342,No,397.337917136446,Yes,Female,By_16:00,0.42586557101458294,0.161343881627545,5.23637318750843,7.4390430445782805,5.12092311633751,,7766.0,14.8866588016972,535.3771528044471,5044.13347697335,62712.1065666809,No,157877.420394329,23.138218444911605,129.60030109148002,70.7624969771132,18626.4946639814,100.0,Below_30,2.0,806.9469194768981,13.0,Public_or_other,Public_Sector,570.747380478501,1.0,No
1632,Pinks,5.0,769.307073933213,90394.0937859959,Social,256.435691311071,No,352.501998937202,Yes,Female,By_16:00,0.52239754027687,0.0631160771008581,3.41526516713202,9.4043812295422,1.6634893370792299,7.08468611584976,3113.0,83.59383088536559,389.380932208933,4303.78185378989,47321.8203063947,,,19.7327375751296,,62.297522532753604,66025.69946949791,70.0,30-45,2.0,606.971555137143,8.0,Motorcycle_or_truck,Services_or_Retail,442.55703251076596,0.0,Yes
6322,Greys,6.0,526.481034283338,80010.0023301911,Military,175.49367809444598,No,455.913872220125,Yes,Male,By_16:00,0.812660118564963,0.421927000628784,7.88981352234259,6.966087829787281,7.8365071839653,7.52148330910131,3693.0,56.026492291130104,536.5152866865969,5632.169295574449,60113.9569294924,Maybe,207857.458882749,23.162799629720897,106.215677687783,52.8220949694514,30983.5247292115,30.0,30-45,2.0,733.720322779569,7.0,Public_or_other,Student_or_Unemployed,410.53035507923795,2.0,No
2783,Blues,1.0,1297.6185254377401,218211.75245794,Financial,432.53950847924796,Yes,504.489759155513,No,Female,After_16:00,0.194117445731536,0.308095852844417,5.583590201567861,5.46040948480368,1.6363690467551397,7.69720280310139,5432.0,58.3404189208522,263.173268878908,5571.24412931294,32679.644031671,Yes,254509.917092787,16.2226159690387,437.150762455131,30.6426616152748,187532.965903949,60.0,Below_30,,353.59745303080103,12.0,Car,Hightech,132.585070248464,0.0,No
3122,Whites,2.0,750.547741491586,64466.9476731142,Financial,250.182580497195,No,257.67960161333804,Yes,Male,After_16:00,0.8223022259771819,0.777883634204045,6.00796131882817,5.4296189150773,3.98403587285429,0.12652384582907,5622.0,89.40868948120621,294.932910637567,3166.66183740851,39867.328218713505,No,66398.7770876085,17.1736108794152,317.903094450306,92.3595962114632,62851.5061647329,60.0,45_and_up,3.0,549.7324088716961,7.0,Car,Public_Sector,517.049658273103,0.0,No
9846,Pinks,6.0,290.0872854787,68411.92222046139,Financial,96.69576182623351,No,707.4965947670039,No,Male,By_16:00,0.37038292200304607,0.360579646425322,1.21516082668677,3.59250158537179,7.74209932656959,0.211940624285489,4928.0,5.68297689314932,685.900324798048,8446.766597266129,78475.9953543482,No,,26.1896988298462,278.612344198685,49.178535328246696,9456.7661169819,60.0,Below_30,2.0,939.723587870276,7.0,Motorcycle_or_truck,Services_or_Retail,503.32727215066495,0.0,Yes
1714,Pinks,8.0,368.164087130739,36522.0997867032,Social,122.72136237691299,No,297.601811773676,Yes,Male,After_16:00,0.0898869622033089,0.0532651753164828,3.31631114939228,6.031789451371879,2.45085540227592,7.32181584695354,3834.0,9.62696617934853,417.631830104742,3811.28177794625,47268.3224427299,No,88566.83837097461,20.4360424276508,248.082878304068,66.8171704513952,15193.2541460225,70.0,Below_30,1.0,596.9015507542019,6.0,Public_or_other,Hightech,382.545444965134,2.0,Yes
4173,Purples,10.0,404.00286557159205,47682.545862498606,Education,,No,354.07579940085,Yes,Female,By_16:00,0.22402939014136802,0.979700857307762,4.0916956448927495,7.030177139677111,8.711906303651629,0.7936747698113321,6559.0,28.6128056701273,396.955724334608,4334.66944267772,48326.6117134541,No,125369.671721351,19.9237477482177,183.343770528697,32.5536430813372,18280.0359985303,100.0,45_and_up,2.0,622.034366121036,14.0,Motorcycle_or_truck,Industry_or_other,458.733268559606,0.0,Yes
5383,Turquoises,3.0,1776.41585293434,297218.931824352,Education,592.13861764478,Yes,501.941476147147,No,Male,After_16:00,,0.910979551263154,1.0221758764237199,3.76995151396841,7.82461960799992,7.98791614361107,5015.0,16.8689775280654,441.922455086733,5903.25967164494,54695.76861433,Yes,251945.245476777,21.0219517430407,65.4176356775191,60.59695521835239,351230.281123915,100.0,30-45,2.0,682.901903125162,15.0,Motorcycle_or_truck,Hightech,469.95509186477403,0.0,No
1914,Greens,6.0,420.332238328889,41580.6862943504,Environment,140.11074610963,No,296.77014396751304,Yes,Female,After_16:00,0.926369855413213,0.344919885043055,1.43930165795609,2.03650690382347,7.873023559805009,5.07965132361278,3082.0,70.9950276650488,530.434009765401,4028.5694592059294,62653.832786279905,No,88072.5183504982,23.031153027267198,260.279589649784,84.2580290976912,19781.131921506698,90.0,Below_30,4.0,836.937613568223,14.0,Public_or_other,Public_Sector,,0.0,Yes
2784,Purples,9.0,354.18096750188994,43334.6988603167,Financial,118.06032250063,No,367.05556907220495,Yes,Female,By_16:00,0.441048860549927,0.0235717787873,1.04677977506071,8.932508057914669,5.41207551723346,7.66429226379842,6371.0,57.2358981473371,470.250751013432,4611.05719274891,56486.640065802196,No,134729.79078692,21.685265758423,144.771150050708,45.380540122278006,14066.300071453401,60.0,Below_30,3.0,734.423304786705,9.0,Motorcycle_or_truck,Public_Sector,548.984143934792,0.0,No
3085,Purples,2.0,62.6408787316533,7663.6823441672805,Financial,20.880292910551102,No,367.02944623419097,Yes,Female,After_16:00,0.765249001095071,0.133769042557105,7.91305005084723,3.86860712431371,9.84420863445848,7.69671302288771,8047.0,91.8894779169932,438.701977447741,4547.6984172373905,53708.0305941638,No,134710.614402977,,151.252241803743,95.0752437114716,466.866924940962,60.0,Below_30,4.0,700.499328942979,10.0,Foot_or_bicycle,Hightech,537.929209233186,0.0,Yes
1526,Greys,2.0,223.888005586867,38316.919680305095,Military,74.6293351956224,No,513.429733493763,No,Male,By_16:00,0.697544450871646,0.36379279359243794,8.02747891284525,2.32869386905804,5.8802482765168,6.92419416038319,4401.0,39.4938248209655,393.594157788076,5921.48565051378,49611.1030740776,Maybe,263610.091235476,19.839207589721802,140.984683677567,21.941816434264197,5654.167006936179,30.0,Below_30,3.0,609.822606263809,7.0,Car,Student_or_Unemployed,408.48978181032896,1.0,No
4112,Greys,9.0,241.94329341811599,33461.8806885311,Foreign_Affairs,80.64776447270529,No,414.913927339624,Yes,Male,By_16:00,0.243112160358578,0.49073151173070095,7.1866391901858195,9.53321808716282,8.83002371061593,4.68544420553371,6888.0,15.5402924865484,450.463203429422,5050.06568025508,51705.0242313489,Maybe,172153.56710039,21.2241184370381,159.47922583586902,56.3270678510889,,40.0,Below_30,1.0,634.178519129605,8.0,Motorcycle_or_truck,Hightech,374.54048661832604,1.0,Yes
1889,Yellows,3.0,1553.44597240957,126885.29421339401,Financial,517.815324136525,Yes,245.039666265149,Yes,Female,After_16:00,0.3404011942911889,0.8140432152431459,5.55881453910843,5.86506601190194,0.0398429040797055,6.04104436468333,8997.0,49.026135099120395,313.887733028749,3078.17212870899,37673.4786746656,Yes,60044.438043335496,17.7168770676084,343.28791282137,87.7169456798583,268660.525234751,60.0,30-45,2.0,489.541746044957,9.0,Public_or_other,Services_or_Retail,365.07763938513494,1.0,Yes
2171,Purples,10.0,121.27704331749901,15682.598708437801,Education,40.42568110583289,No,387.936536366111,Yes,Male,By_16:00,0.836302461568266,0.31803920632228305,6.84122832026333,5.980824218131599,6.893793605268001,2.8594246902503104,6674.0,54.35494820121679,447.39105576784004,4774.14747519679,54613.2398226719,No,150494.756247735,21.1516206416397,127.769811213969,31.9319609552622,1684.66137397633,100.0,Below_30,3.0,707.250696067249,15.0,Public_or_other,Hightech,531.610184479164,0.0,Yes
9904,Browns,7.0,553.341105283025,61139.7217467844,Education,184.447035094342,No,331.475763302524,Yes,Female,By_16:00,0.450947168748826,0.509217371465638,5.0971243041567496,6.009602888952941,3.78081936156377,6.87322442186996,7983.0,75.0570693751797,377.609249691195,,45306.8197479916,No,109876.181656991,19.432170483278398,226.326699761014,36.6454799892381,34215.1557901877,100.0,45_and_up,2.0,578.713114020872,10.0,Foot_or_bicycle,Student_or_Unemployed,411.43442593708903,0.0,Yes
6900,Oranges,8.0,554.449894505344,90860.0686206542,Other,184.81663150178102,No,491.62279326456803,Yes,Male,After_16:00,0.596833263523877,0.765362089732662,7.09932936122641,8.07836871128529,9.270982041489331,7.26501350756735,4085.0,77.5249890983105,337.164263895519,5590.55646043672,46990.759038046795,Maybe,241692.970857257,18.362033217907,163.19946738882098,79.7111742431298,34352.003911167005,50.0,Below_30,3.0,606.0890394608509,8.0,Motorcycle_or_truck,Industry_or_other,506.957845256854,0.0,No
2656,Purples,1.0,273.747018569039,34778.0703699855,Social,91.24900618967979,No,381.133689255663,Yes,Female,After_16:00,0.49714639107696706,0.861521013546735,8.34689111448824,3.21381331421435,3.4956494625657797,6.98386574862525,5261.0,32.8081596642733,434.643330268293,4680.62355309322,51912.885025322306,No,145262.889085632,20.848101358835898,140.45542114348,81.1623270856217,8427.63013679391,70.0,45_and_up,3.0,661.078146308609,10.0,Foot_or_bicycle,Student_or_Unemployed,463.571560283156,0.0,Yes
2076,Pinks,2.0,287.089390701065,65845.3905156861,Social,95.6964635670217,No,688.065034603612,No,Female,By_16:00,0.0553035796619952,0.8102803188376129,8.303167945705349,9.129330925643439,7.88490597391501,5.49824348418042,7069.0,86.620553326793,649.0957922659919,8178.841930568109,74381.6376122948,No,473433.49184407,25.4773584240202,242.16100517043597,48.874179273843794,9263.50960280134,70.0,Below_30,1.0,886.837686994407,6.0,Motorcycle_or_truck,Public_Sector,467.68994098930705,2.0,Yes
317,Purples,9.0,327.74273342781504,52072.4456585632,Education,109.247577809272,No,476.6462259646,Yes,Female,After_16:00,0.485082534141839,0.32331950287334604,4.75605266401544,3.2189307315275095,6.96087866090238,7.075407213997099,8882.0,3.68980281054974,438.710075548458,5643.88241074291,53924.8443592946,No,227191.62472629602,20.945407027519398,73.7366722177574,33.6663166992366,12054.2808350021,100.0,45_and_up,1.0,675.6570052426761,12.0,Car,Hightech,466.30662930520697,1.0,Yes
2264,Oranges,3.0,252.55751146271402,29457.016212655697,Other,84.185837154238,No,349.90465389905296,Yes,Female,After_16:00,0.408034481806681,0.832938552368432,2.5802973494865,6.80764693301171,2.91599043412134,9.90041158394888,4590.0,86.2024314003065,429.500490746552,4358.047520483629,49229.8130754703,Maybe,122433.266820216,20.724393615895103,200.170377226212,,7181.44101451413,,Below_30,1.0,615.484270093589,11.0,Motorcycle_or_truck,Student_or_Unemployed,387.886726063575,0.0,Yes
2854,Oranges,3.0,,79060.7697980444,Military,162.059090382947,No,487.851496705449,Yes,Female,After_16:00,0.513447642093524,0.257365749916062,8.20185379125178,4.30348956491798,4.79244182584807,5.57543505681679,5323.0,37.5969978747889,352.19064880847196,5582.89626467143,48548.0886702625,Maybe,237999.082837747,18.7667431593357,150.431737085676,31.5622281515971,26435.2078661312,30.0,30-45,2.0,628.351544937128,6.0,Motorcycle_or_truck,Hightech,525.1896226779161,0.0,Yes
6398,Oranges,5.0,477.61849460294997,62008.1406968673,Other,159.20616486765,No,389.483288843843,Yes,Female,By_16:00,0.00894867000170052,0.751116965198889,9.62867295835167,1.73385935369879,8.82468984927982,9.408806294668471,3224.0,58.8546640239656,406.618989133303,4708.07086670503,47163.2954153495,Maybe,151697.23228861598,20.1647957870469,209.582798300419,40.182907227426796,25515.809096733,50.0,,0.0,579.091514198703,9.0,Foot_or_bicycle,Public_Sector,348.37219018869104,0.0,No
9122,Pinks,5.0,912.061333743683,217171.826720747,Financial,304.020444581228,No,714.332968691923,No,Female,After_16:00,0.6701900034677241,0.41695719351991994,2.89112015161663,3.49880163324997,3.87517638737336,9.48042470496148,9028.0,6.3279588008299505,660.4012982294361,8464.132283378101,76230.6385042954,No,510271.59016021603,25.698274226675895,267.919359746015,39.4123183563352,92742.4511679485,60.0,Below_30,3.0,910.465643062159,7.0,Public_or_other,Industry_or_other,489.342355572948,0.0,No
9344,Pinks,7.0,65.30392403286069,14956.109854283999,Social,21.767974677620202,No,687.0694254188201,No,Female,After_16:00,0.694309318671003,0.0760985440574586,2.86546588176861,2.86430953070521,8.63954235333949,9.70765320584178,9118.0,99.47254799772051,632.0842169199819,8134.862688028159,73476.7676875254,No,472064.395345348,25.1412851087605,229.301483917791,23.748431913554697,505.612696243136,70.0,30-45,1.0,881.7099138961031,8.0,Foot_or_bicycle,Public_Sector,488.254352252475,0.0,No
5493,Purples,9.0,441.79547644696703,56926.0683290429,Education,147.265158815656,No,386.554897213007,Yes,Female,After_16:00,0.28667094558477396,0.797864363994449,3.88445693766698,1.0900545748882,5.37427584873512,7.81930631026626,9303.0,15.052880044095199,426.818457144529,4719.18588641913,51791.04966446981,No,149424.688559358,20.6595851154986,136.265032908784,89.8267452139407,21844.2921598159,100.0,30-45,1.0,663.534271592385,16.0,Motorcycle_or_truck,Industry_or_other,481.484340882016,2.0,No
7308,Greens,2.0,443.68438951571096,45218.903251656506,Healthcare,147.894796505237,No,305.750468036617,Yes,Female,By_16:00,0.965734569355845,0.405982282944024,0.45129548991099,9.49960655067116,8.75204501207918,3.0149327171966402,8562.0,49.769585183821604,498.84208330673897,4055.1888469796504,59527.3912178246,No,93483.34870461038,22.3347729629548,232.114652929142,20.8927997155115,22030.765629830697,80.0,30-45,1.0,,13.0,Motorcycle_or_truck,Public_Sector,627.05506942013,0.0,Yes
7222,Whites,7.0,584.428845901527,56368.9527248631,Healthcare,194.809615300509,No,289.354058001242,Yes,Male,After_16:00,0.189598555210978,0.9379786243662241,5.918265057262031,0.911309202201664,4.91132194874808,0.0951733347028494,7009.0,90.76715763658291,275.39154242113,3444.3236648546804,38507.7734102642,No,83725.7708817861,,307.939778385543,36.9924338068813,38155.5958288328,80.0,,5.0,528.03629464333,8.0,Foot_or_bicycle,Student_or_Unemployed,502.497001328378,0.0,Yes
2942,Purples,5.0,202.197785895009,34156.6295541754,Social,67.39926196500289,No,506.780468485119,No,Female,By_16:00,0.9450987291056658,0.011114192660898,3.9582584961317497,9.2205898091197,1.2622244027443201,8.64697088720277,4620.0,89.3701813416556,432.51837508044196,5932.84143501207,55132.508698813304,No,256826.44323799602,20.7970761185423,70.189186890199,19.039624347351502,4620.059775392079,70.0,Below_30,1.0,698.9830785107131,12.0,Foot_or_bicycle,Industry_or_other,518.076988179607,0.0,Yes
5756,Turquoises,6.0,1173.57216133164,172298.773573772,Financial,391.19072044388,Yes,440.446985496655,Yes,Female,By_16:00,0.081507857888937,0.8000013059936459,9.486514083109801,8.20007413625717,7.4006688781082595,2.72786493878812,6172.0,79.7631386201829,406.108821996587,5216.687498959721,49461.0297399994,Yes,193993.54703309,20.1521418711905,141.560911986435,97.0239481888711,153431.370481846,60.0,Below_30,2.0,615.73231719071,9.0,Foot_or_bicycle,Services_or_Retail,412.379357688231,0.0,Yes
6303,Purples,4.0,112.70736470966601,14309.2369700151,Financial,37.5691215698885,No,380.877602990961,Yes,Male,After_16:00,0.325550507288426,0.28628471726551696,1.66680139722303,4.26924141822383,9.77804559282959,9.443577330093829,6230.0,96.67463339865209,532.30045874376,4873.37694739713,62504.535844311795,No,145067.74846014,23.0716375392767,149.629562523534,4.341830266639589,1459.0080171029501,60.0,Below_30,2.0,809.453388254668,10.0,Foot_or_bicycle,Hightech,584.5904301723771,0.0,Yes
8946,Browns,9.0,54.367725770413706,9065.93230099985,Social,18.122575256804602,No,500.256292084969,No,Male,After_16:00,0.312626558821648,0.0847034810576588,9.868638545740401,8.31876592943445,2.38989282632247,2.95982173178345,5093.0,6.99699034448713,470.27564578916395,5943.11421242802,57329.6051407375,No,250256.357770602,21.6858397529163,32.405694337401,90.9548921976238,356.550309195349,70.0,Below_30,4.0,716.8214606830901,7.0,Car,,487.09550052869105,0.0,No
892,Reds,3.0,58.5629880824287,7268.27250924618,Other,19.520996027476198,No,372.33102752625604,Yes,Male,By_16:00,0.343577584018931,0.29018936958164004,7.2125376388430595,4.13141828263178,0.04260353744030001,9.60970544489101,4129.0,18.6835534404963,416.766105266438,4556.84248579543,50103.727820951906,Maybe,138630.394058757,20.414850116188397,159.311517548203,99.8559565516189,410.590281932219,50.0,30-45,1.0,639.122856876996,7.0,Public_or_other,Industry_or_other,453.600518769151,1.0,No
5083,Browns,10.0,460.00280736511803,77075.9193345119,Social,153.334269121706,No,502.66597138395997,No,Female,After_16:00,0.964864125009626,0.0312102157622576,1.24900724738836,3.0642570974305294,4.51377321733162,9.92429909529164,3084.0,75.4787872545421,422.474766764081,5871.60924736777,54042.109984605995,No,252673.078787381,20.554190978096898,78.05116441903141,77.5412703398615,23674.7323562095,70.0,30-45,1.0,684.815781355466,7.0,Car,Public_Sector,508.643788258794,1.0,No
8642,Greens,10.0,72.3745918929154,7265.81696826442,Financial,24.1248639643051,No,301.175458606309,Yes,Male,By_16:00,0.531649059383199,0.5789169752970339,1.612244755961,3.6389168119057995,3.86070413980633,5.47661264194176,8399.0,85.0984443677589,541.073316829012,4093.9012197211205,62412.6803464525,No,90706.6568667207,23.2609827141721,230.42921961644902,54.5985562726855,616.1339252605339,60.0,30-45,3.0,821.5798832637911,10.0,Public_or_other,Student_or_Unemployed,608.9927045140989,0.0,Yes
8625,Greens,10.0,161.383819847664,17952.7130756865,Social,53.7946066158881,No,333.727007316459,Yes,Female,By_16:00,0.268267523963004,0.11620522127486801,9.515602388419211,8.03959508193657,5.19799109082669,4.95376962702721,4551.0,13.487305259332098,538.760916333358,4414.79190583131,63859.9122575405,No,111373.71541239998,23.2112239301024,231.200461178415,38.936284952796996,2957.65430757404,70.0,45_and_up,1.0,846.207086877147,12.0,Car,,655.8991228909571,0.0,Yes
9004,Greys,6.0,186.861353850224,23735.627827120697,Military,62.2871179500746,No,381.068005845859,Yes,Female,By_16:00,0.101228921208531,0.47342531289905293,2.46918711578473,7.95987225137651,6.82349898852408,0.37780044833198206,8317.0,12.5444334698841,440.056821140669,4690.79370073993,51051.859154130194,Maybe,145212.82507934,20.9775313404764,162.237977892613,39.7267075721174,3951.9721804765795,30.0,45_and_up,0.0,637.8352736002549,8.0,Car,Student_or_Unemployed,407.354667978135,0.0,No
1478,Pinks,1.0,361.87693430558403,82860.8108317895,Financial,120.625644768528,No,686.9253299395291,No,Male,After_16:00,0.9255946443881841,0.9462802354246379,6.68024561367929,9.93924401467666,1.6344371228478798,7.102184919640419,5823.0,57.1844164049253,653.794242591184,8176.84178457766,74817.6531035793,No,471866.40891253104,25.5694005129409,243.774974924067,77.7711900416762,14681.171820591599,60.0,45_and_up,2.0,892.680896702379,7.0,Motorcycle_or_truck,Services_or_Retail,471.147090752721,0.0,Yes
8833,Blues,10.0,1400.4077660388598,331904.42707439396,Environment,466.80258867961896,Yes,711.0166805484241,No,Female,By_16:00,0.0795281170867383,0.12142572295852,8.297150230500849,2.6038238336332102,0.209298925474286,4.022773224860431,9654.0,57.8610842349008,484.384676286916,8078.93615805808,65912.3014137912,Yes,505544.7200181,22.008740906442497,262.529291487534,13.670279155485302,218381.459386673,90.0,30-45,3.0,834.74882761556,12.0,Motorcycle_or_truck,Hightech,655.401901804986,,No
8680,Browns,8.0,40.361541189616,4060.42661314435,Financial,13.453847063205302,No,301.80413037763196,Yes,Female,After_16:00,0.725004338659346,0.772953557549044,9.23875313717872,8.8972306647338,5.745422779582441,4.99021048424765,9051.0,61.79116917774079,361.154102745292,3740.3495092669104,43045.243537337796,No,91085.7331129989,19.004054902712,264.887164655701,49.268163973465604,204.459847863325,60.0,Below_30,1.0,551.35486858015,6.0,Car,Industry_or_other,392.27152614324797,0.0,Yes
4762,Browns,5.0,288.083158579558,33034.8368260054,Education,96.02771952651942,No,344.01355138796504,Yes,Female,By_16:00,0.5419656827580179,0.725949271582067,3.85581550654024,9.90860533202067,2.32970591867343,6.203829064033929,7839.0,49.97475920245051,397.812287926953,4235.760089733561,47438.86154727019,No,118345.32353856,19.9452322104044,201.147349894205,99.75707775447522,9327.35063699039,,45_and_up,2.0,604.7291129582401,,Foot_or_bicycle,Industry_or_other,424.59339737037004,0.0,Yes
